,lat,lon,name,stop_id
149,53.361625382881,-6.272837810416559,Phibsborough SC,198
150,53.3636218115005,-6.2722912462251506,Munster Street,199
151,53.3674226926335,-6.271596443937969,Prospect Way,200
152,53.3682910986623,-6.270118626910759,Botanic Road,201
153,53.3700800875522,-6.26890397753371,Fairfield Road,202
154,53.3763927937161,-6.25001002810668,Whitehall College,203
155,53.3795883575696,-6.246662192737559,Highfield Hospital,204
156,53.38137532693979,-6.2453260469946805,Iveragh Road,205
157,53.3835460890355,-6.24747670792423,Collins Avenue West,206
158,53.38482163073879,-6.24987478276797,Larkhill Road,207
159,53.386653930318396,-6.24795040815751,Glendun Road,208
160,53.3872711105316,-6.24591044728037,Larkhill Road,209
161,53.387594081275395,-6.24831772849051,Crestfield Road,210
162,53.3842808561657,-6.24916033059412,Collins Avenue,211
163,53.3831956351303,-6.24625839753317,Whitehall,212
164,53.381449544026005,-6.24487202356891,Iveragh Road,213
165,53.3794084835756,-6.24665455182551,Highfield Hospital,214
166,53.3818722870075,-6.242449429229441,Collins Avenue,215
167,53.3823308174863,-6.238191319693319,Beaumont Road,216
168,53.3843236218457,-6.23680112220441,Grace Park Court,217
169,53.3859238989727,-6.233788324110839,Shantalla Road,218
170,53.387940539658096,-6.24498084117378,Swords Road,220
171,53.3858213105816,-6.23353699415897,Beaumont Road,233
172,53.3849504827269,-6.23482084271798,Beaumont Grove,234
173,53.383296613184605,-6.237249456510531,Collinswood,235
174,53.382024743098405,-6.2381588600378,Yellow Road,236
175,53.3820319328845,-6.2435251997587,Collins Avenue,237
176,53.385654898569896,-6.23201042764994,Coolgreena Road,242
177,53.385780060841704,-6.229539674546929,Lady of Mercy,243
178,53.3849982136881,-6.22349851566411,Skelly's Lane,244
179,53.3844722444229,-6.219566606046059,Whitethorn Crescent,245
180,53.3851504766498,-6.216230877169889,Artane Castle,246
181,53.386976161061796,-6.21450075590271,Ardlea Road,247
182,53.3855645601755,-6.21446963135779,Maryfield Drive,248
183,53.3849335491817,-6.216149744963889,Artane Castle,249
184,53.384419449981394,-6.220245316101299,Skelly's Lane,250
185,53.3848322787477,-6.223219786333059,Elmount Crescent,251
186,53.3855680158399,-6.22796991791535,Lady of Mercy,252
187,53.389945950738706,-6.2243900468539906,Beaumont Hospital,253
188,53.3902652984461,-6.22410611366832,Beaumont Hospital,254
189,53.3855938804217,-6.23153187241737,Coolgreena Road,255
190,53.3540562845357,-6.262853361222219,Parnell Square East,261
191,53.35394696104179,-6.26275264892104,Parnell Square East,262
192,53.353745623497105,-6.26250545398005,Parnell Square East,263
193,53.3535353026736,-6.26225862681687,Parnell Square East,264
194,53.3533615685169,-6.262055380704559,Parnell Square East,265
195,53.350623391533205,-6.260424291634281,O'Connell St Upper,270
196,53.3485963625842,-6.25948541997207,O'Connell St Lower,271
197,53.3514644798942,-6.260780605732889,O'Connell St Upper,272
198,53.3472474159548,-6.25881940153953,O'Connell Bridge,273
199,53.350349083824604,-6.2607208686217,O'Connell St Upper,274
200,53.3774022009268,-6.33179658312853,River Road,276
201,53.3508223258205,-6.26050631978687,O'Connell St Upper,277
202,53.3515608719055,-6.261227335643119,O'Connell St Upper,278
203,53.350131746411705,-6.26060954701661,O'Connell St Upper,279
204,53.3513435349612,-6.26111600843156,O'Connell St Upper,281
205,53.377282623932,-6.32838928381525,Rathbourne Avenue,284
206,53.352170843741,-6.25991061099432,Cathal Brugha Street,286
207,53.349168812324,-6.25560170347432,Irish Life,288
208,53.3490351823495,-6.256298123419381,Abbey St Lower,289
209,53.348950400305206,-6.25664706494075,Abbey St Lower,291
210,53.349199694764,-6.255254959387059,Abbey St Lower,292
211,53.3488581695556,-6.25710145511171,Abbey St Lower,293
212,53.3481432679383,-6.256770126017081,Eden Quay,297
213,53.3482006633767,-6.25639226781078,Eden Quay,298
214,53.34824184744821,-6.256135235663309,Eden Quay,299
215,53.348299240860996,-6.255757375774619,Liberty Hall,300
216,53.3479883676024,-6.25662624092321,Eden Quay,301
217,53.3480380961838,-6.25633882037526,Eden Quay,302
218,53.34805999809301,-6.25599245267002,Eden Quay,303
219,53.3345770894681,-6.28008746416517,O'Donovan Road,307
220,53.336771188956796,-6.2795336569240305,Oscar Square,308
221,53.3378498917986,-6.2789195881599005,Ardee Street,309
222,53.3454764728287,-6.26620615548425,Wellington Quay,312
223,53.3469069007469,-6.26197249771067,Bachelors Walk,313
224,53.3470973047636,-6.2614690836473,Bachelors Walk,315
225,53.346525944452104,-6.259269366244769,Westmoreland Street,317
226,53.346417713119294,-6.25924373595412,Westmoreland Street,318
227,53.3462744267355,-6.25927961394872,Westmoreland Street,319
228,53.3456456323913,-6.25930523253443,Westmoreland Street,320
229,53.404254992466896,-6.265350845321809,Gulliver's Retail Pk,322
230,53.3466970502557,-6.25990825953705,Aston Quay,325
231,53.3465535364808,-6.260544947224551,Aston Quay,326
232,53.34634998364321,-6.2613793338963095,Aston Quay,328
233,53.346318864463704,-6.2617110397058,Aston Quay,329
234,53.34669223659329,-6.25834636399192,D'Olier Street,333
235,53.346581156207506,-6.25812559112211,D'Olier Street,334
236,53.3463614054442,-6.25784917048533,D'Olier Street,335
237,53.3462516394318,-6.25771846673942,D'Olier Street,336
238,53.3460128066393,-6.25613609916839,Townsend Street,340
239,53.3455641183199,-6.256800260758129,College Street,342
240,53.3454758154714,-6.25629319407125,Pearse St Garda Stn,345
241,53.3455443981674,-6.2566809076364995,Pearse St Garda Stn,346
242,53.34563194158421,-6.24976824959419,Prince's St South,350
243,53.3434182647933,-6.24530817378356,Erne Street,351
244,53.342989145805596,-6.242412139989849,Pearse Square,352
245,53.3426158463834,-6.23964903171018,Grand Canal Quay,353
246,53.34223582802,-6.23643568982665,Ringsend Road,354
247,53.341817347783795,-6.233058790692941,Ringsend Garage,355
248,53.3419030234443,-6.22671744313459,Ringsend,356
249,53.3391710439696,-6.2231214748985195,Irishtown Road,357
250,53.338612780739496,-6.223054582534161,Irishtown Road,371
251,53.335488146952706,-6.219655671448951,Star of the Sea,372
252,53.3342753312741,-6.217889272596481,Farney Park,373
253,53.3332284399034,-6.216401342119171,Sandymount,374
254,53.3340611346546,-6.21438451306244,Dromard Terrace,375
255,53.3307125262278,-6.20925426461614,Lea Road,376
256,53.328728929233506,-6.2088418953406705,Gilford Road,377
257,53.3256502919051,-6.2073344720141606,Sandymount Tower,378
258,53.3247260855166,-6.20923477230433,St John's Road,380
259,53.3243237661094,-6.21237419337661,St John's Church,381
260,53.3250628541644,-6.20771940485297,St John's Road,382
261,53.3286049757757,-6.20896719963214,Gilford Road,383
262,53.331633952394895,-6.2101616048599,Lea Road,384
263,53.33235102312079,-6.211227687939969,Newgrove Avenue,385
264,53.332499510202105,-6.21574105767743,Sandymount,387
265,53.3345088619679,-6.218480172552071,Farney Park,388
266,53.335290081799,-6.21963388936857,Star of the Sea,389
267,53.337629913787296,-6.2222394793376505,Tritonville Road,390
268,53.340063855474995,-6.2239253518331905,Bath Street,391
269,53.341733631169205,-6.22741532105916,Ringsend,392
270,53.33690388771971,-6.222374796852571,Tritonville Road,393
271,53.341940053567804,-6.2352764544162795,Ringsend Road,395
272,53.3424615903765,-6.239550255947879,Grand Canal Quay,396
273,53.342785555443,-6.242015007307559,Pearse Square,397
274,53.343294935038394,-6.24547844686784,Erne Street,398
275,53.34386682210871,-6.248308601432201,Pearse Station,399
276,53.344846483913,-6.25320984701663,Shaw Street,400
277,53.34266333251289,-6.256347892394249,Nassau Street,404
278,53.342481689184,-6.2556043726642505,Nassau Street,405
279,53.3426061451661,-6.2561249457825605,Nassau Street,406
280,53.3483795866704,-6.253876505995059,Custom House,407
281,53.34097078262629,-6.250019239576369,Merrion Sq North,408
282,53.3401367313194,-6.247695595569709,Holles Street,409
283,53.338813450866006,-6.24389039032323,Mount Street Lower,410
284,53.338117119223696,-6.24177155350135,Mount Street Bridge,411
285,53.3352555102392,-6.237279319056151,Haddington Road,412
286,53.3340941933076,-6.236546394051469,Lansdowne Park,413
287,53.3315738058974,-6.23447321695269,Lansdowne Road,414
288,53.3303378154095,-6.23294774966432,American Embassy,415
289,53.328639920120104,-6.22936956914697,RDS Ballsbridge,416
290,53.32769958565329,-6.22597042048849,Merrion Road,417
291,53.325719810514094,-6.223395297526129,British Embassy,418
292,53.323995105844496,-6.22044950312346,Shrewsbury Park,419
293,53.321910801291295,-6.217503921727429,Merlyn Road,420
294,53.32000517942429,-6.214491120422361,Merrion View Avenue,421
295,53.318064191865794,-6.21032428070776,St Vincent's Hosp,422
296,53.317148504137,-6.20740565828112,Herbert Avenue,423
297,53.3153943802017,-6.20372686621338,Merrion Gates,424
298,53.315751526373504,-6.2047625227325796,Merrion Gates,476
299,53.31686305468511,-6.2069523200932695,Herbert Avenue,477
300,53.318114298918296,-6.21126782530883,St Vincent's Hosp,478
301,53.319143967623795,-6.21340128669965,Merrion Centre,479
302,53.32084997999001,-6.216287205367651,Netherlands Embassy,480
303,53.3223446397574,-6.21826644297952,Wanderers FC,481
304,53.3247277780876,-6.22196529496766,Shrewsbury Road,482
305,53.3259441074967,-6.223971480523231,British Embassy,483
306,53.3282515101299,-6.22863497077614,RDS Ballsbridge,485
307,53.3308552893834,-6.2339023083720395,American Embassy,487
308,53.333098554631995,-6.236076947011019,Lansdowne Park,488
309,53.334942003147795,-6.237352312656149,St Mary's Rd South,489
310,53.336573841915396,-6.23890680600162,Haddington Road,490
311,53.33781405351171,-6.24133351088669,Mount Street Bridge,491
312,53.3385846851446,-6.24361446215904,Mount Street Lower,492
313,53.3398534163799,-6.24737682273893,Holles Street,493
314,53.341435583359,-6.25168225233912,Clare Street,494
315,53.3435913198155,-6.24974670516899,Pearse Station,495
316,53.3494968761366,-6.2522235786816,Busáras,496
317,53.3505260754016,-6.25069434322377,Connolly,497
318,53.357450338618605,-6.249088626862191,Summerhill Parade,499
319,53.359036076320294,-6.246289155281779,Ballybough Road,500
320,53.3607056846908,-6.24369637425139,Clonliffe Avenue,501
321,53.360601349361495,-6.24332503950189,Ballybough Road,509
322,53.3591893775426,-6.245711927237361,Charleville Avenue,510
323,53.3575155897157,-6.248635233370191,Summerhill Parade,511
324,53.35521196298411,-6.25397276810393,Rutland Street,513
325,53.3535348728268,-6.24809240079494,Portland Row,515
326,53.3556839194156,-6.24570568436261,North Strand Road,516
327,53.358904162431,-6.24099094394505,Waterloo Avenue,518
328,53.3603387601192,-6.239534528658919,North Strand Road,519
329,53.3616370470509,-6.237978460685481,Annesley Bridge Road,521
330,53.3632889490314,-6.23541597469792,Fairview,522
331,53.36428545371471,-6.23169333166141,Marino College,523
332,53.364960873513695,-6.226330911163111,Howth Road,525
333,53.366869572150705,-6.22111227858026,Copeland Grove,526
334,53.3680198762304,-6.21267888054439,St Lawrence Road,527
335,53.3692640807,-6.20993674463172,Castle Grove,528
336,53.3705774149481,-6.20761234516723,Collins Avenue,529
337,53.3712245323475,-6.20402332968275,Killester,530
338,53.3732509125134,-6.20130788472607,The Demesne,531
339,53.375802080406196,-6.19347468575645,The Meadows,532
340,53.3775832778058,-6.18705613952435,Ennafort Park,533
341,53.3787502415627,-6.1816402899894,Cill Eanna,534
342,53.3802570730373,-6.177306957113661,Raheny,535
343,53.380423756711,-6.17351172677598,Raheny Library,536
344,53.3799012003082,-6.168152634977179,Avondale Park,537
345,53.3801380645897,-6.164264183188469,Maywood,538
346,53.380673661813,-6.159355641537499,Foxfield,539
347,53.3813362763715,-6.15511794353322,Blackbanks Coast,540
348,53.381872707753296,-6.152028068446571,James Larkin Road,541
349,53.3836619200484,-6.1462679499289905,Blackbanks,542
350,53.3841675899819,-6.1446824866416,Kilbarrack Road,591
351,53.3827330098133,-6.14838287246937,James Larkin Road,592
352,53.3818486949724,-6.151638257164099,Blackbanks,593
353,53.38116336556029,-6.155561362132549,Howth Road,594
354,53.3805999504448,-6.15923856299824,Foxfield,595
355,53.38025284332729,-6.16179397207683,The Old Shieling,596
356,53.379898135843604,-6.165612355367269,Maywood,597
357,53.379846629562905,-6.1692823774202505,Avondale Park,598
358,53.380300318921,-6.17308107835297,Raheny Library,599
359,53.3802479252415,-6.1761198105253206,Raheny,600
360,53.3792234833207,-6.17966599663786,Cill Eanna,601
361,53.3781425247933,-6.1830490710098305,Wade's Avenue,602
362,53.3773821590119,-6.18742542966489,Ennafort Park,603
363,53.3763546440125,-6.190790859734401,Ennafort Road,604
364,53.3756666621091,-6.193435326606389,The Meadows,605
365,53.3747089784039,-6.19786466034232,St Bridgets Church,606
366,53.3725157799941,-6.2020302137195005,The Demense,607
367,53.371078384466294,-6.204465314765559,Killester,608
368,53.3698375440806,-6.2086202564896205,Castle Grove,609
369,53.3683623013095,-6.211537455274321,Ashbrook,610
370,53.3667546791219,-6.2188329221112895,Hollybrook Park,611
371,53.3657562265207,-6.22420912998324,Copeland Avenue,612
372,53.364617470991895,-6.226810998384559,Marino Crescent Park,613
373,53.3636380024156,-6.23349323029591,Fairview,614
374,53.3619064164568,-6.23735129893029,Annesley Bridge,615
375,53.35984471380571,-6.23955489630255,Nth Strand Fire Stn,616
376,53.3578945210736,-6.24200909637442,Strandville Avenue,617
377,53.35610117796929,-6.244742067603201,Newcomen Bridge,618
378,53.354044625043,-6.24730533351979,Amiens Street,619
379,53.350961094443704,-6.252779556903441,Talbot Street,620
380,53.350517775917595,-6.25626764847559,Talbot Street,621
381,53.38018530713321,-6.18912523804644,Ribh Road,624
382,53.3817875653858,-6.18632129728294,Lein Gardens,625
383,53.3844945184184,-6.184056419159,Edenmore Green,626
384,53.38540701702029,-6.18200303261629,Edenmore Green,627
385,53.3869549963236,-6.1839065792035495,Edenmore Grove,628
386,53.3865279695261,-6.18596942471487,Edenmore Drive,629
387,53.3872439958543,-6.1893217522728206,Springdale Road,630
388,53.3896443404853,-6.18935518044474,Tonlegee Drive,633
389,53.3902751966557,-6.184141109209981,Tonlegee Avenue,634
390,53.3890225360691,-6.18392380127641,Glenwood Road,635
391,53.3888586595197,-6.18674234809091,Glenfarne Road,636
392,53.3877918262056,-6.18988485424514,Springdale Road,637
393,53.3867623213274,-6.18837999607747,Edenmore Avenue,638
394,53.3863330185355,-6.1867444607558895,Edenmore Park,639
395,53.3867053852028,-6.18345113980018,Edenmore Grove,640
396,53.38582638284839,-6.182391081461871,Edenmore Green,641
397,53.3847318483083,-6.18311422897609,Edenmore Green,642
398,53.3835661358844,-6.183885468341019,St Josephs Hospital,643
399,53.3823625142349,-6.185710576646089,Lein Park,644
400,53.3801688019276,-6.188629880486209,Ribh Road,645
401,53.3762836659138,-6.18966656708737,All Saints Road,649
402,53.37540285373711,-6.185525483233781,Sybil Hill Avenue,650
403,53.37547945077479,-6.17993090906123,All Saints Park,651
404,53.3794630466278,-6.1753416389621405,Raheny,653
405,53.379210075801296,-6.177020980830701,Watermill Road,654
406,53.377738671387995,-6.1754304023287405,Watermill Drive,655
407,53.3764702007995,-6.17770919175959,St Anne's Avenue,656
408,53.3755453978811,-6.17895111704471,All Saints Park,657
409,53.374980048484794,-6.18313861991678,All Saints Road,658
410,53.375237440683605,-6.185878213489831,Sybil Hill Avenue,659
411,53.3747192481277,-6.21950756213928,Donnycarney Church,664
412,53.3724663177962,-6.22212646122617,Casino Park,665
413,53.370233124124205,-6.22426334784648,Mount Temple School,666
414,53.3679816454687,-6.226986846511361,Brian Road,667
415,53.3645749808616,-6.2293973168947,Marino Crescent Park,668
416,53.3663170047536,-6.2286789053178,Malahide Road,669
417,53.3689561148113,-6.226029663892049,Mount Temple School,670
418,53.370716841971294,-6.224153053155121,Nazareth House,671
419,53.37346635003139,-6.22107782075331,Donnycarney Road,672
420,53.352858137718705,-6.248525759477019,Buckingham St Lower,675
421,53.375038059853495,-6.19703913201497,St Brigid's Church,709
422,53.3811136996541,-6.17572202474458,Raheny Station,722
423,53.384151788006804,-6.17572742205121,Raheny Road,723
424,53.386955462943405,-6.174510011408991,Grange Park Road,724
425,53.3895723720669,-6.1704888112674805,Ardscoil La Salle,725
426,53.39174835142529,-6.16761378066958,Grange Road,726
427,53.393704851866595,-6.16683802482064,Ardara Avenue,727
428,53.395316210686204,-6.163490594723691,Holy Trinity Church,728
429,53.3965584588012,-6.16244459517583,Holy Trinity NS,729
430,53.398166697731895,-6.16181886879412,Grangemore Road,730
431,53.3976003550339,-6.16181320548635,Grange Road,738
432,53.3951450858632,-6.16346788917255,Holy Trinity Church,739
433,53.393141277624906,-6.16701261526435,Ardara Avenue,740
434,53.39190772522429,-6.16745657119044,St Donagh's Road,741
435,53.3898234138486,-6.16986158795105,Raheny Road,742
436,53.388024863805796,-6.17273523820554,Woodbine Park,743
437,53.385092198803996,-6.1749204843706,Belmont Park,744
438,53.3813435656084,-6.17547167673021,Raheny Station,745
439,53.3401536166397,-6.255594281533459,Kildare Street,746
440,53.339930803028004,-6.255723518735921,Kildare Street,747
441,53.338509534397105,-6.25503066600713,Huguenot Cemetery,748
442,53.33762070095321,-6.25080214718473,Baggot St Lower,749
443,53.3365710800776,-6.24848750327109,Fitzwilliam Street,750
444,53.335320547927296,-6.246571635527509,Herbert Street,751
445,53.333671654235296,-6.24446202003109,Baggot St Upper,752
446,53.332453390271795,-6.24352105457139,Waterloo Road,753
447,53.330783782374,-6.24428032727376,Burlington Road,754
448,53.328828045698096,-6.24514136798765,Wellington Lane,755
449,53.3263997617809,-6.24259874670305,Royal Hospital,756
450,53.324081337159,-6.239586509859331,Donnybrook Village,757
451,53.32268694295529,-6.237677380431499,Victoria Avenue,758
452,53.320348850844795,-6.2333455168372796,Donnybrook Stadium,759
453,53.318330187289,-6.23056195593035,Donnybrook Church,760
454,53.3161004007996,-6.22748721370695,Teresian School,761
455,53.3145170648506,-6.224370944064879,RTE,762
456,53.3123201447844,-6.2211003190802,Belfield Court,763
457,53.311901092317804,-6.22132785711797,Belfield Court,769
458,53.314636187562506,-6.22573181130967,RTE,770
459,53.315880069244,-6.227781522427981,Teresian School,771
460,53.318485257456395,-6.23132106360088,Donnybrook Garage,772
461,53.3199163484799,-6.23327331931076,Donnybrook Road,773
462,53.3216121235643,-6.235499996419691,Donnybrook Garda Stn,774
463,53.3234897098062,-6.23908544721608,Donnybrook Village,775
464,53.3254792402838,-6.241735821060701,Morehampton Terrace,776
465,53.3269721601116,-6.24362614364866,Royal Hospital,777
466,53.3286887363318,-6.24544736264849,Waterloo Road,779
467,53.3310633511706,-6.244343918212019,Burlington Road,780
468,53.3326262714266,-6.24366410261758,Baggot Street,781
469,53.3335838144594,-6.24460076754328,Baggot St Upper,782
470,53.3353085373768,-6.246977563969799,Baggot St Lower,783
471,53.3364567280923,-6.2486573714650895,Fitzwilliam Street,784
472,53.3371058976042,-6.25185937348658,Pembroke St Lower,785
473,53.3351467148295,-6.2561740357725295,Embassy of Malta,786
474,53.3392943719705,-6.2583024730144,Stephen's Green Nth,790
475,53.3388796212347,-6.2569828304902195,Stephen's Green Nth,791
476,53.34044898815289,-6.2585858084511505,Dawson Street,792
477,53.340859786031196,-6.25840386924726,Dawson Street,793
